query_name,plan_size,true_cost,compass_est,psql_est,plan
100_30,8,6961701.999999999,224388.0,301863.80000000005,s1-item1 d-s1 s1-c c-cd c-ca s1-s2 s2-item2
100_31,8,6829373.999999999,224388.0,302722.80000000005,s1-item1 d-s1 s1-c c-cd c-ca s1-s2 s2-item2
100_32,8,6359764.999999999,224388.0,272799.8,s1-item1 d-s1 s1-c c-cd s1-s2 s2-item2 c-ca
100_33,8,6653356.999999999,224388.0,270299.8,s1-item1 d-s1 s1-c c-cd s1-s2 s2-item2 c-ca
100_34,8,6960433.999999999,224388.0,316727.80000000005,s1-item1 d-s1 s1-c c-cd c-ca s1-s2 s2-item2
100_35,8,6496692.999999999,224388.0,269114.8,s1-item1 d-s1 s1-c c-cd s1-s2 s2-item2 c-ca
100_36,8,6956934.999999999,224388.0,294164.8,s1-item1 d-s1 s1-c c-cd c-ca s1-s2 s2-item2
100_37,8,6188467.999999999,224388.0,254346.0,s1-item1 d-s1 s1-c c-cd s1-s2 s2-item2 c-ca
100_38,8,6332786.999999999,224388.0,268965.8,s1-item1 d-s1 s1-c c-cd c-ca s1-s2 s2-item2
100_39,8,7535215.999999999,224388.0,316514.80000000005,s1-item1 d-s1 s1-c c-cd c-ca s1-s2 s2-item2
100_4,8,6019725.999999999,224388.0,240774.0,s1-item1 d-s1 s1-c c-cd s1-s2 s2-item2 c-ca
100_40,8,6577203.999999999,224388.0,287408.8,s1-item1 d-s1 s1-c c-cd c-ca s1-s2 s2-item2
100_41,8,6955231.999999999,224388.0,298580.8,s1-item1 d-s1 s1-c c-cd c-ca s1-s2 s2-item2
100_42,8,6504612.999999999,224388.0,275083.8,s1-item1 d-s1 s1-c c-cd c-ca s1-s2 s2-item2
100_43,8,6159852.999999999,224388.0,247436.0,s1-item1 d-s1 s1-c c-cd s1-s2 s2-item2 c-ca
100_44,8,6005748.999999999,224388.0,242182.0,s1-item1 d-s1 s1-c c-cd s1-s2 s2-item2 c-ca
100_45,8,6118641.999999999,224388.0,248748.0,s1-item1 d-s1 s1-c c-cd c-ca s1-s2 s2-item2
100_46,8,6001240.999999999,224388.0,234454.0,s1-item1 d-s1 s1-c c-cd s1-s2 s2-item2 c-ca
100_47,8,6827422.999999999,224388.0,283520.8,s1-item1 d-s1 s1-c c-cd c-ca s1-s2 s2-item2
100_48,8,6469364.999999999,224388.0,283779.8,s1-item1 d-s1 s1-c c-cd c-ca s1-s2 s2-item2
100_49,8,6332489.999999999,224388.0,255257.8,s1-item1 d-s1 s1-c c-cd s1-s2 s2-item2 c-ca
100_5,8,6303992.999999999,224388.0,269203.8,s1-item1 d-s1 s1-c c-cd s1-s2 s2-item2 c-ca
100_50,8,6180809.999999999,224388.0,255518.8,s1-item1 d-s1 s1-c c-cd s1-s2 s2-item2 c-ca
100_6,8,6706126.999999999,224388.0,277898.8,s1-item1 d-s1 s1-c c-cd c-ca s1-s2 s2-item2
100_7,8,6670030.999999999,224388.0,288848.8,s1-item1 d-s1 s1-c c-cd c-ca s1-s2 s2-item2
100_8,8,7105496.999999999,224388.0,294621.8,s1-item1 d-s1 s1-c c-cd c-ca s1-s2 s2-item2
100_9,8,7650767.999999999,224388.0,329685.80000000005,s1-item1 d-s1 s1-c c-cd c-ca s1-s2 s2-item2
101_1,9,741765.0,15826.0,223229.0,c-hd c-ca ss-c i-ss ss-sr ss-ws sr-d1 ws-d2
101_10,9,1115240.0,15826.0,222208.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_11,9,1067721.0,15826.0,218632.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_12,9,593419.0,15826.0,212416.0,c-hd c-ca ss-c i-ss ss-sr ss-ws sr-d1 ws-d2
101_13,9,187386.0,15826.0,42154.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_14,9,861231.0,15826.0,130730.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_15,9,803484.0,15826.0,179268.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_16,9,629182.0,15826.0,159530.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_17,9,745233.0,15826.0,228308.0,c-hd c-ca ss-c i-ss ss-sr ss-ws sr-d1 ws-d2
101_18,9,747816.0,15826.0,138536.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_19,9,1181910.0,15826.0,196604.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_2,9,718125.0,15826.0,234358.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_20,9,665942.0,15826.0,241718.0,c-hd c-ca ss-c i-ss ss-sr ss-ws sr-d1 ws-d2
101_21,9,766099.0,15826.0,193310.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_22,9,757901.0,15826.0,242281.0,c-hd c-ca ss-c i-ss ss-sr ss-ws sr-d1 ws-d2
101_23,9,873102.0,15826.0,176076.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_24,9,966752.0,15826.0,222232.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_25,9,749149.0,15826.0,286255.0,c-hd c-ca ss-c i-ss ss-sr ss-ws sr-d1 ws-d2
101_26,9,902784.0,15826.0,266434.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_27,9,797871.0,15826.0,157316.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_28,9,887106.0,15826.0,275604.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_29,9,622370.0,15826.0,166644.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_3,9,1063217.0,15826.0,182104.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_30,9,1549342.0,15826.0,256878.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_31,9,765905.0,15826.0,248918.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_32,9,790059.0,15826.0,202938.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_33,9,790778.0,15826.0,144058.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_34,9,812720.0,15826.0,198774.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_35,9,1040214.0,15826.0,110012.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_36,9,887911.0,15826.0,237294.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_37,9,738950.0,15826.0,206584.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_38,9,813469.0,15826.0,190998.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_39,9,540636.0,15826.0,261992.0,c-hd c-ca ss-c i-ss ss-sr ss-ws sr-d1 ws-d2
101_4,9,1065004.0,15826.0,187708.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_40,9,457052.0,15826.0,206360.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_41,9,600324.0,15826.0,179892.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_42,9,663932.0,15826.0,191766.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_43,9,748970.0,15826.0,124364.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_44,9,872310.0,15826.0,197154.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_45,9,934893.0,15826.0,192810.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_46,9,841794.0,15826.0,219876.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_47,9,843647.0,15826.0,173786.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_48,9,1525455.0,15826.0,148788.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_49,9,1098821.0,15826.0,227484.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_5,9,685699.0,15826.0,170842.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_50,9,947910.0,15826.0,163386.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_6,9,1248314.0,15826.0,187886.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_7,9,807753.0,15826.0,197356.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_8,9,895827.0,15826.0,267704.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
101_9,9,1223538.0,15826.0,180082.0,c-hd c-ca ss-c ss-sr ss-ws i-ss sr-d1 ws-d2
13a_1,6,5787517.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_10,6,5787413.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_11,6,5787757.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_12,6,5787655.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_13,6,5787425.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_14,6,5787517.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_15,6,5787577.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_16,6,5787577.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_17,6,5787655.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_18,6,5787501.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_19,6,5787493.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_2,6,5787757.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_20,6,5787445.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_21,6,5787501.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_22,6,5787655.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_23,6,5787609.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_24,6,5787585.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_25,6,5787655.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_26,6,5787585.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_27,6,5787655.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_28,6,5787655.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_29,6,5787401.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_3,6,5787585.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_30,6,5787577.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_31,6,5787655.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_32,6,5787655.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_33,6,5787577.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_34,6,5787577.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_35,6,5787757.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_36,6,5787655.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_37,6,5787517.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_38,6,5787757.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_39,6,5787757.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_4,6,5787501.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_40,6,5787501.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_41,6,5787493.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_42,6,5787445.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_43,6,5787445.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_44,6,5787469.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_45,6,5787497.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_46,6,5787445.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_47,6,5787655.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_48,6,5787757.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_49,6,5787585.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_5,6,5787577.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_50,6,5787517.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_6,6,5787757.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_7,6,5787585.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_8,6,5787469.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13a_9,6,5787585.2,15832.0,17942.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_1,6,5795832.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_10,6,5795804.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_11,6,5795914.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_12,6,5796066.600000001,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_13,6,5795696.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_14,6,5795656.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_15,6,5795656.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_16,6,5795914.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_17,6,5795696.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_18,6,5795704.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_19,6,5795668.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_2,6,5795696.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_20,6,5795676.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_21,6,5795676.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_22,6,5795696.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_23,6,5796066.600000001,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_24,6,5795804.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_25,6,5795676.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_26,6,5795660.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_27,6,5795696.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_28,6,5795656.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_29,6,5795900.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_3,6,5796066.600000001,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_30,6,5795696.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_31,6,5795696.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_32,6,5795644.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_33,6,5795914.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_34,6,5795600.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_35,6,5795648.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_36,6,5795914.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_37,6,5795696.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_38,6,5795696.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_39,6,5795914.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_4,6,5795832.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_40,6,5795914.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_41,6,5795668.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_42,6,5795832.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_43,6,5795576.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_44,6,5795696.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_45,6,5795832.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_46,6,5795656.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_47,6,5795696.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_48,6,5795832.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_49,6,5795644.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_5,6,5795696.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_50,6,5795636.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_6,6,5795636.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_7,6,5795644.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_8,6,5795644.2,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13b_9,6,5796066.600000001,15832.0,18386.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_1,6,5806172.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_10,6,5805980.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_11,6,5806012.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_12,6,5805812.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_13,6,5806172.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_14,6,5806210.600000001,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_15,6,5806210.600000001,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_16,6,5805776.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_17,6,5806012.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_18,6,5806004.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_19,6,5806210.600000001,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_2,6,5806210.600000001,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_20,6,5806104.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_21,6,5805812.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_22,6,5806172.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_23,6,5806104.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_24,6,5805984.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_25,6,5805876.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_26,6,5805980.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_27,6,5805980.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_28,6,5805812.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_29,6,5806012.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_3,6,5806104.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_30,6,5806414.600000001,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_31,6,5806210.600000001,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_32,6,5806210.600000001,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_33,6,5805816.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_34,6,5806414.600000001,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_35,6,5805900.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_36,6,5806104.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_37,6,5806210.600000001,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_38,6,5805980.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_39,6,5806210.600000001,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_4,6,5806104.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_40,6,5806172.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_41,6,5805980.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_42,6,5805884.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_43,6,5806210.600000001,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_44,6,5806104.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_45,6,5805716.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_46,6,5805980.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_47,6,5805876.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_48,6,5806414.600000001,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_49,6,5806012.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_5,6,5805944.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_50,6,5806012.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_6,6,5805980.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_7,6,5806012.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_8,6,5805740.2,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13c_9,6,5806210.600000001,15832.0,20510.0,ss-hd ss-d cd-ss s-ss ss-ca
13d_1,6,5811007.600000001,15832.0,20972.0,ss-hd ss-d cd-ss s-ss ss-ca
13d_10,6,5811289.600000001,15832.0,20972.0,ss-hd ss-d cd-ss s-ss ss-ca
13d_11,6,5810631.2,15832.0,20972.0,ss-hd ss-d cd-ss s-ss ss-ca
13d_12,6,5811007.600000001,15832.0,20972.0,ss-hd ss-d cd-ss s-ss ss-ca
13d_13,6,5810655.2,15832.0,20972.0,ss-hd ss-d cd-ss s-ss ss-ca
13d_14,6,5811007.600000001,15832.0,20972.0,ss-hd ss-d cd-ss s-ss ss-ca
13d_15,6,5811007.600000001,15832.0,20972.0,ss-hd ss-d cd-ss s-ss ss-ca
13d_16,6,5811076.600000001,15832.0,20972.0,ss-hd ss-d cd-ss s-ss ss-ca
13d_17,6,5810655.2,15832.0,20972.0,ss-hd ss-d cd-ss s-ss ss-ca
13d_18,6,5811091.600000001,15832.0,20972.0,ss-hd ss-d cd-ss s-ss ss-ca
13d_19,6,5811091.600000001,15832.0,20972.0,ss-hd ss-d cd-ss s-ss ss-ca
13d_2,6,5810931.2,15832.0,20972.0,ss-hd ss-d cd-ss s-ss ss-ca
13d_20,6,5811289.600000001,15832.0,20972.0,ss-hd ss-d cd-ss s-ss ss-ca
13d_21,6,5811007.600000001,15832.0,20972.0,ss-hd ss-d cd-ss s-ss ss-ca
13d_22,6,5810807.2,15832.0,20972.0,ss-hd ss-d cd-ss s-ss ss-ca
13d_23,6,5810611.2,15832.0,20972.0,ss-hd ss-d cd-ss s-ss ss-ca
13d_24,6,5810631.2,15832.0,20972.0,ss-hd ss-d cd-ss s-ss ss-ca
13d_25,6,5810655.2,15832.0,20972.0,ss-hd ss-d cd-ss s-ss ss-ca
